Acc	Name	Desc	Status
PF09446.13	VMA21	VMA21-like domain	not_in_edm
PF20028.2	VMAP-C	vWA-MoxR associated protein C-terminal domain	
PF19916.2	VMAP-M0	vWA-MoxR associated protein middle region 0	
PF19963.2	VMAP-M1	vWA-MoxR associated protein middle region (VMAP-M) 1	
PF20015.2	VMAP-M12	vWA-MoxR associated protein middle region (VMAP-M) 12	
PF20018.2	VMAP-M14	vWA-MoxR associated protein middle region (VMAP-M) 14	
PF20017.2	VMAP-M15	vWA-MoxR associated protein middle region (VMAP-M) 15	
PF20021.2	VMAP-M18	vWA-MoxR associated protein middle region (VMAP-M) 18	
PF20022.2	VMAP-M19	vWA-MoxR associated protein middle region 19	
PF19965.2	VMAP-M2	vWA-MoxR associated protein middle region (VMAP-M) 2	
PF20019.2	VMAP-M20	vWA-MoxR associated protein middle region 20	
PF19966.2	VMAP-M4	vWA-MoxR associated protein middle region (VMAP-M) 4	
PF19967.2	VMAP-M5	vWA-MoxR associated protein middle region (VMAP-M) 5	
PF19968.2	VMAP-M7	vWA-MoxR associated protein middle region (VMAP-M) 7	
PF19969.2	VMAP-M8	vWA-MoxR associated protein middle region (VMAP-M) 8	
PF19970.2	VMAP-M9	vWA-MoxR associated protein middle region (VMAP-M) 9	
PF01660.20	Vmethyltransf	Viral methyltransferase	not_in_bgc
PF08456.13	Vmethyltransf_C	Viral methyltransferase C-terminal	not_in_edm
PF17055.8	VMR2	Viral matrix protein M2	not_in_edm
PF00695.22	vMSA	Major surface antigen from hepadnavirus	not_in_edm
PF03517.16	Voldacs	Regulator of volume decrease after cellular swelling	not_in_edm
PF00654.23	Voltage_CLC	Voltage gated chloride channel	not_in_edm
PF03762.20	VOMI	Vitelline membrane outer layer protein I (VOMI)	not_in_edm
PF06281.15	VP1_VP3	Structural protein VP1/VP3	not_in_edm
PF18965.3	VP3-like	Outer capsid protein VP3-like	
PF07447.15	VP40	Matrix protein VP40	not_in_edm
PF08935.13	VP4_2	Viral protein VP4 subunit	not_in_bgc
PF00426.21	VP4_haemagglut	Outer Capsid protein VP4 (Hemagglutinin) Concanavalin-like domain	not_in_edm
PF17478.5	VP4_helical	Rotavirus VP4 helical domain	not_in_edm
PF00434.21	VP7	Glycoprotein VP7	not_in_edm
PF09625.13	VP9	VP9 protein	not_in_edm
PF18205.4	VPDSG-CTERM	VPDSG-CTERM motif	
PF00522.21	VPR	VPR/VPX protein	not_in_edm
PF12451.11	VPS11_C	Vacuolar protein sorting protein 11 C terminal	not_in_edm
PF16908.8	VPS13	Vacuolar sorting-associated protein 13, N-terminal	not_in_edm
PF16909.8	VPS13_C	Vacuolar-sorting-associated 13 protein C-terminal	not_in_edm
PF16910.8	VPS13_mid_rpt	Repeating coiled region of VPS13	not_in_edm
PF04840.15	Vps16_C	Vps16, C-terminal region	not_in_edm
PF04841.16	Vps16_N	Vps16, N-terminal region	not_in_edm
PF09454.13	Vps23_core	Vps23 core domain	not_in_edm
PF03643.18	Vps26	Vacuolar protein sorting-associated protein 26	not_in_edm
PF03997.15	VPS28	VPS28 protein	not_in_edm
PF03635.20	Vps35	Vacuolar protein sorting-associated protein 35	not_in_edm
PF16988.8	Vps36-NZF-N	Vacuolar protein sorting 36 NZF-N zinc-finger domain	not_in_edm
PF11605.11	Vps36_ESCRT-II	Vacuolar protein sorting protein 36 Vps36	not_in_edm
PF17649.4	VPS38	Vacuolar protein sorting 38	
PF10366.12	Vps39_1	Vacuolar sorting protein 39 domain 1	not_in_edm
PF10367.12	Vps39_2	Vacuolar sorting protein 39 domain 2	not_in_edm
PF09336.13	Vps4_C	Vps4 C terminal oligomerisation domain	included
PF09325.13	Vps5	Vps5 C terminal like	not_in_edm
PF08700.14	Vps51	Vps51/Vps67	not_in_edm
PF04129.15	Vps52	Vps52 / Sac2 family	not_in_edm
PF16854.8	VPS53_C	Vacuolar protein sorting-associated protein 53 C-terminus	not_in_edm
PF04100.15	Vps53_N	Vps53-like, N-terminal	not_in_edm
PF07928.15	Vps54	Vps54-like protein	not_in_edm
PF10475.12	Vps54_N	Vacuolar-sorting protein 54, of GARP complex	not_in_edm
PF04133.17	Vps55	Vacuolar protein sorting 55	not_in_edm
PF06101.14	Vps62	Vacuolar protein sorting-associated protein 62	not_in_edm
PF12816.10	Vps8	Golgi CORVET complex core vacuolar protein 8	not_in_edm
PF02204.21	VPS9	Vacuolar sorting protein 9 (VPS9) domain	not_in_edm
PF20161.2	VpsR	VpsR domain	
PF00558.22	Vpu	Vpu protein	not_in_edm
PF11475.11	VP_N-CPKC	Virion protein N terminal domain	not_in_bgc
PF05678.17	VQ	VQ motif	not_in_edm
PF17412.5	VraX	Family of unknown function	not_in_edm
PF03538.17	VRP1	Salmonella virulence plasmid 28.1kDa A protein	not_in_edm
PF03536.18	VRP3	Salmonella virulence-associated 28kDa protein	not_in_edm
PF08774.14	VRR_NUC	VRR-NUC domain	manual_discard
PF13206.9	VSG_B	Trypanosomal VSG domain	not_in_edm
PF03302.16	VSP	Giardia variant-specific surface protein	not_in_edm
PF03852.18	Vsr	DNA mismatch endonuclease Vsr	not_in_edm
PF04652.19	Vta1	Vta1 like	not_in_edm
PF18097.4	Vta1_C	Vta1 C-terminal domain	
PF09359.13	VTC	VTC domain	not_in_edm
PF02592.18	Vut_1	Putative vitamin uptake transporter	not_in_edm
PF00092.31	VWA	von Willebrand factor type A domain	auto_discard
PF10138.12	vWA-TerF-like	vWA found in TerF C terminus	not_in_edm
PF14624.9	Vwaint	VWA / Hh protein intein-like	not_in_edm
PF13519.9	VWA_2	von Willebrand factor type A domain	not_in_edm
PF13768.9	VWA_3	von Willebrand factor type A domain	not_in_edm
PF18571.4	VWA_3_C	von Willebrand factor type A C-terminal domain	
PF05762.17	VWA_CoxE	VWA domain containing CoxE-like protein	not_in_edm
PF08399.14	VWA_N	VWA N-terminal	not_in_edm
PF16164.8	VWA_N2	VWA N-terminal	not_in_edm
PF00093.21	VWC	von Willebrand factor type C domain	not_in_bgc
PF00094.28	VWD	von Willebrand factor type D domain	auto_discard
PF12450.11	vWF_A	von Willebrand factor	not_in_edm
PF01496.22	V_ATPase_I	V-type ATPase 116kDa subunit family	not_in_edm
PF18670.4	V_ATPase_I_N	V-type ATPase subunit I, N-terminal domain	
PF18274.4	V_ATPase_prox	Vacuolar ATPase Subunit I N-terminal proximal lobe	
PF05575.14	V_cholerae_RfbT	Vibrio cholerae RfbT protein	not_in_edm
PF02020.21	W2	eIF4-gamma/eIF5/eIF2-epsilon	not_in_edm
PF06176.14	WaaY	Lipopolysaccharide core biosynthesis protein (WaaY)	not_in_edm
PF10537.12	WAC_Acf1_DNA_bd	ATP-utilising chromatin assembly and remodelling N-terminal	not_in_bgc
PF12264.11	Waikav_capsid_1	Waikavirus capsid protein 1	not_in_edm
PF08488.14	WAK	Wall-associated kinase	not_in_edm
PF14380.9	WAK_assoc	Wall-associated receptor kinase C-terminal	not_in_edm
PF00095.24	WAP	WAP-type (Whey Acidic Protein) 'four-disulfide core'	not_in_edm
PF16997.8	Wap1	Wap1 domain	not_in_edm
PF07814.16	WAPL	Wings apart-like protein regulation of heterochromatin	not_in_edm
PF14745.9	WASH-4_N	WASH complex subunit 4, N-terminal	not_in_edm
PF14746.9	WASH-7_C	WASH complex subunit 7, C-terminal	not_in_edm
PF14744.9	WASH-7_mid	WASH complex subunit 7	not_in_edm
PF11945.11	WASH_WAHD	WAHD domain of WASH complex	not_in_edm
PF07507.14	WavE	WavE lipopolysaccharide synthesis	not_in_edm
PF12076.11	Wax2_C	WAX2 C-terminal domain	not_in_edm
PF11669.11	WBP-1	WW domain-binding protein 1	not_in_edm
PF09429.13	Wbp11	WW domain binding protein 11	not_in_edm
PF08889.14	WbqC	WbqC-like protein family	not_in_edm
PF15164.9	WBS28	Williams-Beuren syndrome chromosomal region 28 protein homologue	not_in_edm
PF12589.11	WBS_methylT	Methyltransferase involved in Williams-Beuren syndrome	included
PF20053.2	WC-rich	Wolframin cysteine-rich domain	
PF18588.4	WcbI	Polysaccharide biosynthesis enzyme WcbI	
PF03716.17	WCCH	WCCH motif	not_in_edm
PF19913.2	WCOB	Wolframin C-terminal OB-fold domain	
PF05562.14	WCOR413	Cold acclimation protein WCOR413	not_in_edm
PF20493.1	WD-like_fungi	Fungal WD-like	
PF00400.35	WD40	WD domain, G-beta repeat	not_in_edm
PF19056.3	WD40_2	WD40 repeated domain	
PF15911.8	WD40_3	WD domain, G-beta repeat	not_in_edm
PF16300.8	WD40_4	Type of WD40 repeat	not_in_edm
PF14077.9	WD40_alt	Alternative WD40 repeat motif	not_in_edm
PF17005.8	WD40_like	WD40-like domain	not_in_edm
PF15390.9	WDCP	WD repeat and coiled-coil-containing protein family	not_in_edm
PF19914.2	WEF-hand	Wolframin EF-hand domain	
PF05701.14	WEMBL	Weak chloroplast movement under blue light	not_in_edm
PF03007.19	WES_acyltransf	Wax ester synthase-like Acyl-CoA acyltransferase domain	included
PF10273.12	WGG	Pre-rRNA-processing protein TSR2	not_in_edm
PF05406.18	WGR	WGR domain	manual_discard
PF14903.9	WG_beta_rep	WG containing repeat	not_in_edm
PF00568.26	WH1	WH1 domain	not_in_edm
PF02205.23	WH2	WH2 motif	not_in_edm
PF15920.8	WHAMM-JMY_N	N-terminal of Junction-mediating and WASP homolog-associated	not_in_edm
PF18972.3	Wheel	Cns1/TTC4 Wheel domain	
PF00458.23	WHEP-TRS	WHEP-TRS domain	not_in_bgc
PF14414.9	WHH	A nuclease of the HNH/ENDO VII superfamily with conserved WHH	not_in_edm
PF08528.14	Whi5	Whi5 like	not_in_edm
PF10298.12	WhiA_N	WhiA N-terminal LAGLIDADG-like domain	not_in_edm
PF02467.19	Whib	Transcription factor WhiB	not_in_edm
PF15612.9	WHIM1	WSTF, HB1, Itc1p, MBD9 motif 1	manual_discard
PF08536.14	Whirly	Whirly transcription factor	not_in_edm
PF07107.14	WI12	Wound-induced protein WI12	not_in_edm
PF02019.21	WIF	WIF domain	not_in_bgc
PF10440.12	WIYLD	Ubiquitin-binding WIYLD domain	not_in_bgc
PF10180.12	WKF	WKF domain	not_in_edm
PF08325.13	WLM	WLM domain	not_in_edm
PF07861.14	WND	WisP family N-Terminal Region	not_in_edm
PF00110.22	wnt	wnt family	not_in_edm
PF08186.14	Wound_ind	Wound-inducible basic protein family	not_in_edm
PF13943.9	WPP	WPP domain	not_in_edm
PF08879.13	WRC	WRC	not_in_edm
PF03106.18	WRKY	WRKY DNA -binding domain	not_in_edm
PF15017.9	WRNPLPNID	Putative WW-binding domain and destruction box	not_in_edm
PF10206.12	WRW	Mitochondrial F1F0-ATP synthase, subunit f	not_in_edm
PF01822.22	WSC	WSC domain	included
PF15613.9	WSD	Williams-Beuren syndrome DDT (WSD), D-TOX E motif	manual_discard
PF03832.16	WSK	WSK motif	not_in_edm
PF20023.2	WSLR	Wolframin Sel1-like repeat	
PF02206.21	WSN	Domain of unknown function	not_in_edm
PF12175.11	WSS_VP	White spot syndrome virus structural envelope protein VP	not_in_edm
PF06974.16	WS_DGAT_C	WS/DGAT C-terminal domain	included
PF02165.18	WT1	Wilm's tumour protein	not_in_edm
PF17098.8	Wtap	WTAP/Mum2p family	not_in_edm
PF03303.16	WTF	WTF protein	not_in_edm
PF09422.13	WTX	WTX protein	not_in_edm
PF14043.9	WVELL	WVELL protein	not_in_edm
PF00397.29	WW	WW domain	included
PF08258.14	WWamide	WWamide peptide	not_in_edm
PF02825.23	WWE	WWE domain	not_in_bgc
PF18507.4	WW_1	WW domain	
PF16623.8	WW_FCH_linker	Unstructured linker region between on GAS7 protein	not_in_edm
PF17890.4	WW_like	Peptidoglycan hydrolase LytB WW-like domain	
PF09688.13	Wx5_PLAF3D7	Protein of unknown function (Wx5_PLAF3D7)	not_in_edm
PF06013.15	WXG100	Proteins of 100 residues with WXG	not_in_edm
PF13731.9	WxL	WxL domain surface cell wall-binding	not_in_edm
PF12779.10	WXXGXW	WXXGXW repeat (2 copies)	not_in_edm
PF13280.9	WYL	WYL domain	not_in_edm
PF10902.11	WYL_2	WYL_2, Sm-like SH3 beta-barrel fold	not_in_edm
PF18488.4	WYL_3	WYL domain	
PF08608.15	Wyosine_form	Wyosine base formation	included
PF18412.4	Wza_C	Outer-membrane lipoprotein Wza C-terminal domain	
PF14524.9	Wzt_C	Wzt C-terminal domain	not_in_edm
PF06899.14	WzyE	WzyE protein, O-antigen assembly polymerase	not_in_edm
PF04932.18	Wzy_C	O-Antigen ligase	not_in_edm
PF11846.11	Wzy_C_2	Virulence factor membrane-bound polymerase, C-terminal	not_in_edm
PF02706.18	Wzz	Chain length determinant protein	not_in_edm
PF07483.14	W_rich_C	Tryptophan-rich Synechocystis species C-terminal domain	not_in_edm
PF00739.22	X	Trans-activation protein X	not_in_edm
PF07983.16	X8	X8 domain	included
PF18608.4	XAF1_C	XIAP-associated factor 1 C-terminal domain	
PF00860.23	Xan_ur_permease	Permease family	not_in_edm
PF04921.17	XAP5	XAP5, circadian clock regulator	not_in_edm
PF13478.9	XdhC_C	XdhC Rossmann domain	included
PF02625.19	XdhC_CoxI	XdhC and CoxI family	included
PF09412.13	XendoU	Endoribonuclease XendoU	not_in_edm
PF06955.15	XET_C	Xyloglucan endo-transglycosylase (XET) C-terminus	included
PF03894.18	XFP	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	included
PF09363.13	XFP_C	XFP C-terminal domain	included
PF09364.13	XFP_N	XFP N-terminal domain	included
PF03254.16	XG_FTase	Xyloglucan fucosyltransferase	included
PF03469.17	XH	XH domain	not_in_edm
PF10779.12	XhlA	Haemolysin XhlA	not_in_edm
PF04555.16	XhoI	Restriction endonuclease XhoI	not_in_bgc
PF08043.15	Xin	Xin repeat	not_in_edm
PF08814.13	XisH	XisH protein	not_in_edm
PF08869.14	XisI	XisI protein	not_in_edm
PF09815.12	XK-related	XK-related protein	not_in_edm
PF09636.13	XkdW	XkdW protein	not_in_edm
PF09302.14	XLF	XLF-Cernunnos, XRcc4-like factor, NHEJ component	not_in_edm
PF00193.20	Xlink	Extracellular link domain	not_in_edm
PF09109.13	Xol-1_GHMP-like	Switch protein XOL-1, GHMP-like	not_in_edm
PF09108.13	Xol-1_N	Switch protein XOL-1, N-terminal	not_in_edm
PF14440.9	XOO_2897-deam	Xanthomonas XOO_2897-like deaminase	not_in_edm
PF05181.15	XPA_C	XPA protein C-terminus	not_in_edm
PF01286.21	XPA_N	XPA protein N-terminal	not_in_edm
PF18458.4	XPB_DRD	Xeroderma pigmentosum group B helicase damage recognition domain	
PF09280.14	XPC-binding	XPC-binding domain	not_in_edm
PF00867.21	XPG_I	XPG I-region	not_in_edm
PF12813.10	XPG_I_2	XPG domain containing	not_in_edm
PF00752.20	XPG_N	XPG N-terminal domain	not_in_edm
PF08389.15	Xpo1	Exportin 1-like protein	not_in_edm
PF01834.19	XRCC1_N	XRCC1 N terminal domain	not_in_edm
PF06632.15	XRCC4	DNA double-strand break repair and V(D)J recombination protein XRCC4	not_in_edm
PF20432.1	Xre-like-HTH	Antitoxin Xre-like helix-turn-helix domain	
PF09722.13	Xre_MbcA_ParS_C	Antitoxin Xre/MbcA/ParS C-terminal toxin-binding domain	included
PF18332.4	XRN1_D1	Exoribonuclease Xrn1 D1 domain	
PF18334.4	XRN1_D2_D3	Exoribonuclease Xrn1 D2/D3 domain	
PF18194.4	Xrn1_D3	Exoribonuclease 1 Domain-3	
PF18245.4	XRN1_DBM	5-3 exonuclease XRN1 DCP1-binding motif	
PF17846.4	XRN_M	Xrn1 helical domain	
PF03159.21	XRN_N	XRN 5'-3' exonuclease N-terminus	not_in_edm
PF19977.2	xRRM	xRRM domain	
PF03468.17	XS	XS domain	not_in_edm
PF11952.11	XTBD	XRN-Two Binding Domain, XTBD	not_in_edm
PF12529.11	Xylo_C	Xylosyltransferase C terminal	not_in_bgc
PF06505.14	XylR_N	Activator of aromatic catabolism	not_in_edm
PF02162.20	XYPPX	XYPPX repeat (two copies)	not_in_edm
PF01797.19	Y1_Tnp	Transposase IS200 like	not_in_edm
PF04986.16	Y2_Tnp	Putative transposase	not_in_edm
PF14175.9	YaaC	YaaC-like Protein	not_in_edm
PF06156.16	YabA	Initiation control protein YabA	not_in_edm
PF04690.16	YABBY	YABBY protein	not_in_edm
PF07873.14	YabP	YabP family	not_in_edm
PF10686.12	YAcAr	YspA, cpYpsA-related SLOG family	not_in_edm
PF03884.17	YacG	DNA gyrase inhibitor YacG	not_in_edm
PF03895.18	YadA_anchor	YadA-like membrane anchor domain	not_in_edm
PF05658.17	YadA_head	YadA head domain repeat (2 copies)	not_in_edm
PF05662.17	YadA_stalk	Coiled stalk of trimeric autotransporter adhesin	not_in_edm
PF09811.12	Yae1_N	Essential protein Yae1, N terminal	included
PF07152.15	YaeQ	YaeQ protein	not_in_edm
PF17219.6	YAF2_RYBP	Yaf2/RYBP C-terminal binding motif	not_in_edm
PF13957.9	YafO_toxin	Toxin YafO, type II toxin-antitoxin system	not_in_edm
PF15738.8	YafQ_toxin	Bacterial toxin of type II toxin-antitoxin system, YafQ	not_in_edm
PF16362.8	YaiA	YaiA protein	not_in_edm
PF19413.2	YaiO	YaiO membrane beta barrel domain	
PF02699.18	YajC	Preprotein translocase subunit	not_in_edm
PF13308.9	YARHG	YARHG domain	not_in_edm
PF02575.19	YbaB_DNA_bd	YbaB/EbfC DNA-binding family	not_in_edm
PF10757.12	YbaJ	Biofilm formation regulator YbaJ	not_in_edm
PF07949.15	YbbR	YbbR-like protein	not_in_edm
PF07102.15	YbcO	Putative nuclease YbcO	not_in_edm
PF17725.4	YBD	YAP binding domain	
PF02130.20	YbeY	Endoribonuclease YbeY	not_in_edm
PF13982.9	YbfN	YbfN-like lipoprotein	not_in_edm
PF13985.9	YbgS	YbgS-like protein	not_in_edm
PF08173.14	YbgT_YccB	Membrane bound YbgT-like protein	included
PF11076.11	YbhQ	Putative inner membrane protein YbhQ	not_in_edm
PF11045.11	YbjM	Putative inner membrane protein of Enterobacteriaceae	not_in_edm
PF10722.12	YbjN	Putative bacterial sensory transduction regulator	not_in_edm
PF01906.20	YbjQ_1	Putative heavy-metal-binding	not_in_edm
PF02624.19	YcaO	YcaO cyclodehydratase, ATP-ad Mg2+-binding	included
PF18381.4	YcaO_C	YcaO cyclodehydratase C-terminal domain	
PF08664.13	YcbB	YcbB domain	not_in_edm
PF03733.16	YccF	Inner membrane component domain	not_in_edm
PF13993.9	YccJ	YccJ-like protein	not_in_edm
PF08755.14	YccV-like	Hemimethylated DNA-binding protein YccV like	not_in_edm
PF02620.20	YceD	Large ribosomal RNA subunit accumulation protein YceD	not_in_edm
PF02618.19	YceG	YceG-like family	not_in_edm
PF14266.9	YceG_bac	Putative component of 'biosynthetic module'	not_in_edm
PF04264.16	YceI	YceI-like domain	not_in_edm
PF05758.15	Ycf1	Ycf1	not_in_edm
PF10705.12	Ycf15	Chloroplast protein precursor Ycf15 putative	not_in_edm
PF10718.12	Ycf34	Hypothetical chloroplast protein Ycf34	not_in_edm
PF02392.19	Ycf4	Ycf4	not_in_edm
PF10674.12	Ycf54	Protein of unknown function (DUF2488)	not_in_edm
PF07444.14	Ycf66_N	Ycf66 protein N-terminus	not_in_edm
PF17382.5	Ycf70	Uncharacterized Ycf70-like	not_in_edm
PF01737.20	Ycf9	YCF9	not_in_edm
PF17088.8	YCF90	Uncharacterised protein family	not_in_edm
PF05166.16	YcgL	YcgL domain	not_in_edm
PF06071.16	YchF-GTPase_C	Protein of unknown function (DUF933)	not_in_edm
PF03795.17	YCII	YCII-related domain	not_in_edm
PF14317.9	YcxB	YcxB-like protein	not_in_edm
PF15943.8	YdaS_antitoxin	Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT	not_in_edm
PF06254.14	YdaT_toxin	Putative bacterial toxin ydaT	not_in_edm
PF09159.13	Ydc2-catalyt	Mitochondrial resolvase Ydc2 / RNA splicing MRS1	not_in_edm
PF14001.9	YdfZ	YdfZ protein	not_in_edm
PF18657.4	YDG	YDG domain	
PF07338.16	YdgH_BhsA-like	YdgH/BhsA/McbA-like domain	not_in_edm
PF08803.14	ydhR	Putative mono-oxygenase ydhR	not_in_edm
PF15930.8	YdiH	Domain of unknown function	not_in_edm
PF04794.15	YdjC	YdjC-like protein	included
PF04307.17	YdjM	LexA-binding, inner membrane-associated putative hydrolase	not_in_edm
PF14169.9	YdjO	Cold-inducible protein YdjO	not_in_edm
PF17745.4	Ydr279_N	Ydr279p protein triple barrel domain	
PF09207.14	Yeast-kill-tox	Yeast killer toxin	not_in_edm
PF11403.11	Yeast_MT	Yeast metallothionein	not_in_edm
PF03366.19	YEATS	YEATS family	not_in_edm
PF13995.9	YebF	YebF-like protein	not_in_edm
PF07130.15	YebG	YebG protein	not_in_edm
PF13974.9	YebO	YebO-like protein	not_in_edm
PF06185.15	YecM	YecM protein	not_in_edm
PF13992.9	YecR	YecR-like lipoprotein	not_in_edm
PF13987.9	YedD	YedD-like protein	not_in_edm
PF19279.2	YegS_C	YegS C-terminal NAD kinase beta sandwich-like domain	
PF13989.9	YejG	YejG-like protein	not_in_edm
PF14150.9	YesK	YesK-like protein	not_in_edm
PF19501.2	YetA	YetA-like protein	
PF07437.14	YfaZ	YfaZ precursor	not_in_edm
PF12917.10	YfbR-like	5'-deoxynucleotidase YfbR-like	not_in_bgc
PF03887.17	YfbU	YfbU domain	not_in_edm
PF08891.14	YfcL	YfcL protein	not_in_edm
PF10938.11	YfdX	YfdX protein	not_in_edm
PF14151.9	YfhD	YfhD-like protein	not_in_edm
PF14152.9	YfhE	YfhE-like protein	not_in_edm
PF09586.13	YfhO	Bacterial membrane protein YfhO	not_in_edm
PF13525.9	YfiO	Outer membrane lipoprotein	not_in_edm
PF20494.1	YfjS_YafY	Lipoprotein YfjS/YafY domain	
PF08756.13	YfkB	YfkB-like domain	not_in_edm
PF14167.9	YfkD	YfkD-like protein	not_in_edm
PF11181.11	YflT	Heat induced stress protein YflT domain	not_in_edm
PF10787.12	YfmQ	Uncharacterised protein from bacillus cereus group	not_in_edm
PF14118.9	YfzA	YfzA-like protein	not_in_edm
PF14182.9	YgaB	YgaB-like protein	not_in_edm
PF11756.11	YgbA_NO	Nitrous oxide-stimulated promoter	not_in_edm
PF02542.19	YgbB	YgbB family	included
PF04320.17	YggL_50S_bp	YggL 50S ribosome-binding protein	not_in_edm
PF02325.20	YGGT	YGGT family	not_in_edm
PF01863.20	YgjP-like	YgjP-like, metallopeptidase domain	not_in_edm
PF06250.14	YhcG_C	YhcG PDDEXK nuclease domain	not_in_edm
PF14148.9	YhdB	YhdB-like protein	not_in_edm
PF17444.5	YhdX	Uncharacterized YhdX-like	not_in_edm
PF10086.12	YhfC	YhfC intramembrane metalloprotease	not_in_edm
PF14149.9	YhfH	YhfH-like protein	not_in_edm
PF10797.12	YhfT	Protein of unknown function	not_in_edm
PF14503.9	YhfZ_C	YhfZ C-terminal domain	not_in_edm
PF07947.17	YhhN	YhhN family	included
PF04945.16	YHS	YHS domain	included
PF14240.9	YHYH	YHYH protein	not_in_edm
PF14120.9	YhzD	YhzD-like protein	not_in_edm
PF05360.17	YiaAB	yiaA/B two helix domain	not_in_edm
PF07907.14	YibE_F	YibE/F-like protein	not_in_edm
PF03755.16	YicC_N	YicC-like family, N-terminal region	not_in_edm
PF20159.2	YidB	YidB-like protein	
PF14849.9	YidC_periplas	YidC periplasmic domain	not_in_edm
PF01809.21	YidD	Putative membrane protein insertion efficiency factor	not_in_edm
PF14045.9	YIEGIA	YIEGIA protein	not_in_edm
PF03878.18	YIF1	YIF1	not_in_edm
PF04220.15	YihI	Der GTPase activator (YihI)	not_in_edm
PF09500.13	YiiD_C	Putative thioesterase (yiiD_Cterm)	not_in_edm
PF04893.20	Yip1	Yip1 domain	not_in_edm
PF03226.17	Yippee-Mis18	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly	not_in_edm
PF02588.18	YitT_membrane	Uncharacterised 5xTM membrane BCR, YitT family COG1284	not_in_edm
